season,celebrity,week,fan_vote_est,judges_score,eliminated,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,age_z,week_cat,season_cat,celebrity_industry_consolidated,country_norm,is_us
21,Bindi Irwin,2,1375.3785016029478,24.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,2,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,2,1223.352118934808,22.5,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,2,21,Actor/Actress,UNITED STATES,1
21,Chaka Khan,2,97.24464162340485,15.0,True,Keo Motsepe,Singer/Rapper,Illinois,United States,62,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9983983431056107,2,21,Singer/Rapper,UNITED STATES,1
21,Gary Busey,2,333.30785425559463,16.5,False,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6977454235228517,2,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,2,999.2405389567097,22.5,False,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,2,21,Social Media Personality,UNITED STATES,1
21,Kim Zolciak-Biermann,2,246.49618826699933,18.5,True,Tony Dovolani,TV Personality,Florida,United States,37,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.05576756416882966,2,21,TV Personality,UNITED STATES,1
21,Nick Carter,2,1271.9039314919778,22.5,False,Sharna Burgess,Singer/Rapper,New York,United States,35,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,-0.09964289814611284,2,21,Singer/Rapper,UNITED STATES,1
21,Paula Deen,2,283.16706964838534,18.5,False,Louis van Amstel,TV Personality,Georgia,United States,68,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4646297300504383,2,21,TV Personality,UNITED STATES,1
21,Tamar Braxton,2,1110.2583802560528,24.5,False,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,2,21,Singer/Rapper,UNITED STATES,1
21,Victor Espinoza,2,1.0,18.5,True,Karina Smirnoff,Athlete,,Mexico,43,Eliminated Week 2,12,5.0,5.0,5.0,,6.5,5.5,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5219989511136571,2,21,Athlete,MEXICO,0
21,Alek Skarlatos,3,868.682357784665,33.0,False,Lindsay Arnold,Military,California,United States,22,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,-1.109810903193239,3,21,Other,UNITED STATES,1
21,Alexa PenaVega,3,1188.0461877083726,36.0,False,Mark Ballas,Actor/Actress,Florida,United States,27,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.7212847474058828,3,21,Actor/Actress,UNITED STATES,1
21,Andy Grammer,3,1066.31623833111,29.0,False,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.4104638227759978,3,21,Singer/Rapper,UNITED STATES,1
21,Bindi Irwin,3,1463.7966906682195,32.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,3,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,3,1295.9414094836889,31.0,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,3,21,Actor/Actress,UNITED STATES,1
21,Gary Busey,3,357.13716233821003,25.0,False,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6977454235228517,3,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,3,1030.7325337247655,30.0,False,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,3,21,Social Media Personality,UNITED STATES,1
21,Nick Carter,3,1319.962602062838,36.0,False,Sharna Burgess,Singer/Rapper,New York,United States,35,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,-0.09964289814611284,3,21,Singer/Rapper,UNITED STATES,1
21,Paula Deen,3,296.0101014326999,20.0,False,Louis van Amstel,TV Personality,Georgia,United States,68,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4646297300504383,3,21,TV Personality,UNITED STATES,1
21,Tamar Braxton,3,1113.374716465431,33.0,False,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,3,21,Singer/Rapper,UNITED STATES,1
21,Alek Skarlatos,4,797.5822960977415,24.0,False,Lindsay Arnold,Military,California,United States,22,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,-1.109810903193239,4,21,Other,UNITED STATES,1
21,Alexa PenaVega,4,1197.512975178768,21.0,False,Mark Ballas,Actor/Actress,Florida,United States,27,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.7212847474058828,4,21,Actor/Actress,UNITED STATES,1
21,Andy Grammer,4,1061.9087112065836,23.0,False,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.4104638227759978,4,21,Singer/Rapper,UNITED STATES,1
21,Bindi Irwin,4,1551.939990986892,28.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,4,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,4,1358.8121056645523,25.0,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,4,21,Actor/Actress,UNITED STATES,1
21,Gary Busey,4,340.4054560024464,16.0,True,Anna Trebunskaya,Actor/Actress,Texas,United States,71,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6977454235228517,4,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,4,1023.844681464241,27.0,False,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,4,21,Social Media Personality,UNITED STATES,1
21,Nick Carter,4,1337.9632246763852,27.0,False,Sharna Burgess,Singer/Rapper,New York,United States,35,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,-0.09964289814611284,4,21,Singer/Rapper,UNITED STATES,1
21,Paula Deen,4,270.43545016108425,18.0,False,Louis van Amstel,TV Personality,Georgia,United States,68,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4646297300504383,4,21,TV Personality,UNITED STATES,1
21,Tamar Braxton,4,1059.5951085613049,27.0,False,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,4,21,Singer/Rapper,UNITED STATES,1
21,Alek Skarlatos,5,753.6584383046498,29.0,False,Lindsay Arnold,Military,California,United States,22,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,-1.109810903193239,5,21,Other,UNITED STATES,1
21,Alexa PenaVega,5,1248.5528783178374,40.0,False,Mark Ballas,Actor/Actress,Florida,United States,27,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.7212847474058828,5,21,Actor/Actress,UNITED STATES,1
21,Andy Grammer,5,1076.8305241879382,36.0,False,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.4104638227759978,5,21,Singer/Rapper,UNITED STATES,1
21,Bindi Irwin,5,1706.7669530489654,37.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,5,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,5,1484.4676187035398,39.0,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,5,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,5,1041.3294998340184,30.0,False,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,5,21,Social Media Personality,UNITED STATES,1
21,Nick Carter,5,1393.8815624648985,35.0,False,Sharna Burgess,Singer/Rapper,New York,United States,35,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,-0.09964289814611284,5,21,Singer/Rapper,UNITED STATES,1
21,Paula Deen,5,280.3841306077398,26.0,False,Louis van Amstel,TV Personality,Georgia,United States,68,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4646297300504383,5,21,TV Personality,UNITED STATES,1
21,Tamar Braxton,5,1014.1283945304122,29.0,False,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,5,21,Singer/Rapper,UNITED STATES,1
21,Alek Skarlatos,6,679.7104202019592,30.0,False,Lindsay Arnold,Military,California,United States,22,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,-1.109810903193239,6,21,Other,UNITED STATES,1
21,Alexa PenaVega,6,1253.0340107836296,30.0,False,Mark Ballas,Actor/Actress,Florida,United States,27,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.7212847474058828,6,21,Actor/Actress,UNITED STATES,1
21,Andy Grammer,6,1030.9475727914376,40.0,False,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.4104638227759978,6,21,Singer/Rapper,UNITED STATES,1
21,Bindi Irwin,6,1852.6426306730052,40.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,6,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,6,1600.0426979324543,38.0,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,6,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,6,1008.7540742478428,32.0,False,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,6,21,Social Media Personality,UNITED STATES,1
21,Nick Carter,6,1414.3884359143535,39.0,False,Sharna Burgess,Singer/Rapper,New York,United States,35,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,-0.09964289814611284,6,21,Singer/Rapper,UNITED STATES,1
21,Paula Deen,6,254.1600071780113,24.0,True,Louis van Amstel,TV Personality,Georgia,United States,68,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4646297300504383,6,21,TV Personality,UNITED STATES,1
21,Tamar Braxton,6,906.3201502773054,40.0,False,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.1334727953263009,6,21,Singer/Rapper,UNITED STATES,1
21,Alek Skarlatos,7,797.3781439721012,26.5,False,Lindsay Arnold,Military,California,United States,22,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,-1.109810903193239,7,21,Other,UNITED STATES,1
21,Alexa PenaVega,7,1411.4592911561624,27.5,False,Mark Ballas,Actor/Actress,Florida,United States,27,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.7212847474058828,7,21,Actor/Actress,UNITED STATES,1
21,Andy Grammer,7,1131.6579320703504,28.0,False,Allison Holker,Singer/Rapper,California,United States,31,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.4104638227759978,7,21,Singer/Rapper,UNITED STATES,1
21,Bindi Irwin,7,2193.091913809417,29.0,False,Derek Hough,TV Personality,,Australia,17,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,-1.4983370589805953,7,21,TV Personality,AUSTRALIA,0
21,Carlos PenaVega,7,1917.8044142752665,28.0,False,Witney Carson,Actor/Actress,Missouri,United States,26,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,-0.7989899785633541,7,21,Actor/Actress,UNITED STATES,1
21,Hayes Grier,7,1.0,28.0,True,Emma Slater,Social Media Personality,North Carolina,United States,15,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,-1.6537475212955377,7,21,Social Media Personality,UNITED STATES,1
